,index,name,url,hdd_ssd,capacity,rpm0/read1,cache0/write1,PRICE
400,159,サムスン 860 EVO MZ-76E1T0B/IT,https://kakaku.com/item/K0001027989/,1,1000.0,550.0,520.0,18312.0
401,160,SANDISK SSD PLUS SDSSDA-120G-J27,https://kakaku.com/item/K0001023354/,1,120.0,530.0,310.0,2530.0
402,161,crucial MX500 CT250MX500SSD4/JP,https://kakaku.com/item/K0001051513/,1,250.0,560.0,510.0,6180.0
403,162,ADATA Ultimate SU650 ASU650SS-960GT-R,https://kakaku.com/item/K0001090769/,1,960.0,520.0,450.0,11800.0
404,163,エレコム ESD-IB0480G,https://kakaku.com/item/K0001121679/,1,480.0,500.0,430.0,13291.0
405,164,トランセンド SSD230 TS1TSSD230S,https://kakaku.com/item/K0001021060/,1,1000.0,560.0,520.0,14480.0
406,165,Apacer AS340 AP240GAS340G-1,https://kakaku.com/item/K0001209732/,1,240.0,550.0,520.0,3380.0
407,166,バッファロー SSD-PM240U3A-B [ブラック],https://kakaku.com/item/K0000959496/,1,240.0,421.6,370.0,4200.0
408,167,キングストン UV500 SSD SUV500MS/240G,https://kakaku.com/item/K0001051560/,1,240.0,520.0,500.0,5240.0
409,168,BIOSTAR S120 S120-512GB,https://kakaku.com/item/K0001217375/,1,512.0,550.0,525.0,5619.0
410,169,WESTERN DIGITAL WD Blue SN550 NVMe WDS250G2B0C,https://kakaku.com/item/K0001220481/,1,250.0,2400.0,950.0,5980.0
411,170,ADATA Ultimate SU650 ASU650SS-480GT-R,https://kakaku.com/item/K0001090768/,1,480.0,520.0,450.0,5608.0
412,171,バッファロー SSD-PL480U3-BK/N [ブラック],https://kakaku.com/item/K0000986768/,1,480.0,340.0,320.0,6280.0
413,172,PLEXTOR M8VC PX-128M8VC,https://kakaku.com/item/K0001152718/,1,128.0,560.0,400.0,3108.0
414,173,トランセンド 110S TS256GMTE110S,https://kakaku.com/item/K0001060796/,1,256.0,1700.0,1500.0,4580.0
415,174,SANDISK X600 SD9SB8W-256G-1122,https://kakaku.com/item/K0001028338/,1,256.0,550.0,525.0,5149.0
416,175,サムスン 970 EVO MZ-V7E250B/IT,https://kakaku.com/item/K0001049810/,1,250.0,3400.0,1500.0,6980.0
417,176,WESTERN DIGITAL WD Red SA500 NAS SATA WDS100T1R0A,https://kakaku.com/item/K0001215280/,1,1000.0,560.0,530.0,18400.0
418,177,エレコム ESD-IB0960G,https://kakaku.com/item/K0001121680/,1,960.0,500.0,430.0,22780.0
419,178,バッファロー SSD-PM120U3A-R [レッド],https://kakaku.com/item/K0001208868/,1,120.0,421.6,370.0,3163.0
420,179,Corsair Force Series MP510 CSSD-F240GBMP510,https://kakaku.com/item/K0001098772/,1,240.0,3100.0,1050.0,5880.0
421,180,crucial MX500 CT500MX500SSD4/JP,https://kakaku.com/item/K0001051514/,1,500.0,560.0,510.0,7458.0
422,181,グリーンハウス GH-SSDRMPA480,https://kakaku.com/item/K0001147812/,1,480.0,3400.0,2000.0,8249.0
423,182,Corsair Force Series MP600 CSSD-F2000GBMP600,https://kakaku.com/item/K0001171153/,1,2000.0,4950.0,4250.0,47980.0
424,183,ABONMAX AB-SSD-120GB,https://kakaku.com/item/K0001193808/,1,120.0,560.0,480.0,1990.0
425,184,SEAGATE BarraCuda 120 SSD ZA250CM1A003,https://kakaku.com/item/K0001220988/,1,250.0,560.0,540.0,4880.0
426,185,トランセンド TS256GMTS430S,https://kakaku.com/item/K0001133993/,1,256.0,560.0,500.0,5280.0
427,186,HI-DISC HDSSD480GJP3,https://kakaku.com/item/K0001084352/,1,480.0,550.0,480.0,5459.0
428,187,crucial MX500 CT2000MX500SSD1,https://kakaku.com/item/K0001024637/,1,2000.0,560.0,510.0,26940.0
429,188,WESTERN DIGITAL WD Red SA500 NAS SATA WDS200T1R0A,https://kakaku.com/item/K0001215281/,1,2000.0,560.0,530.0,37180.0
430,189,キングストン KC600 SSD SKC600/256G,https://kakaku.com/item/K0001221976/,1,256.0,550.0,500.0,4470.0
431,190,PLEXTOR M8VG PX-256M8VG,https://kakaku.com/item/K0001169973/,1,256.0,560.0,510.0,5597.0
432,191,WESTERN DIGITAL WD Red SA500 NAS SATA WDS400T1R0A,https://kakaku.com/item/K0001215282/,1,4000.0,560.0,530.0,70400.0
433,192,旭東エレクトロニクス SUNEAST SE800-120GB,https://kakaku.com/item/K0001062589/,1,120.0,530.0,400.0,2015.0
434,193,PLEXTOR S3C PX-128S3C,https://kakaku.com/item/K0000972287/,1,128.0,550.0,500.0,2728.0
435,194,エレコム ESD-EC0120GBK [ブラック],https://kakaku.com/item/K0001038557/,1,120.0,410.0,400.0,3438.0
436,195,IODATA SSPH-UT240R [ワインレッド],https://kakaku.com/item/K0001148060/,1,240.0,340.0,320.0,3700.0
437,196,ロジテック 【直販モデル】 LMD-MP256,https://kakaku.com/item/K0001193136/,1,256.0,1730.0,1000.0,4730.0
438,197,トランセンド MTS420 TS240GMTS420S,https://kakaku.com/item/K0001018668/,1,240.0,560.0,500.0,4780.0
439,198,ESSENCORE KLEVV CRAS C700 RGB K240GM2SP0-C7R,https://kakaku.com/item/K0001185423/,1,240.0,1500.0,1000.0,5207.0
440,199,ADATA XPG SX6000 Pro ASX6000PNP-256GT-C,https://kakaku.com/item/K0001098549/,1,256.0,2100.0,1200.0,5580.0
441,200,Palit Microsystems UVS-SSD480 (480GB 7mm TLC) ドスパラWeb限定モデル,https://kakaku.com/item/K0000965138/,1,480.0,525.0,465.0,5680.0
442,201,ADATA SC660H ASC660H-480GU31-CTI [チタン],https://kakaku.com/item/K0001180658/,1,480.0,440.0,430.0,6358.0
443,202,PLEXTOR M9Pe(G) PX-256M9PeG,https://kakaku.com/item/K0001024376/,1,256.0,3000.0,1000.0,6798.0
444,203,キングストン KC600 SSD SKC600/1024G,https://kakaku.com/item/K0001221978/,1,1024.0,550.0,530.0,14180.0
445,204,サムスン T5 MU-PA1T0B/IT [ディープブラック],https://kakaku.com/item/K0000990359/,1,1000.0,540.0,540.0,23358.0
446,205,WESTERN DIGITAL WD Blue 3D NAND SATA WDS200T2B0A+EXT,https://kakaku.com/item/K0001217638/,1,2000.0,560.0,530.0,27800.0
447,206,WESTERN DIGITAL WD Blue 3D NAND SATA WDS400T2B0A+EXT,https://kakaku.com/item/K0001217639/,1,4000.0,560.0,530.0,59980.0
448,207,エレコム ESD-ED0240GBK [ブラック],https://kakaku.com/item/K0001078814/,1,240.0,300.0,200.0,4380.0
449,208,ADATA Ultimate SU630 ASU630SS-240GQ-R,https://kakaku.com/item/K0001119259/,1,240.0,520.0,450.0,4716.0
450,209,ロジテック 【直販モデル】 LMD-MPD256,https://kakaku.com/item/K0001193138/,1,256.0,3090.0,1035.0,5280.0
451,210,IODATA SSPH-UA480NV/E,https://kakaku.com/item/K0001181808/,1,480.0,440.0,430.0,7480.0
452,211,SANDISK X600 SD9SB8W-1T00-1122,https://kakaku.com/item/K0001028340/,1,1000.0,560.0,530.0,13979.0
453,212,グリーンハウス GH-SSDRMPA960,https://kakaku.com/item/K0001147813/,1,960.0,3400.0,3000.0,15979.0
454,213,Corsair Force Series MP600 CSSD-F500GBMP600,https://kakaku.com/item/K0001205420/,1,500.0,4950.0,2500.0,15980.0
455,214,WESTERN DIGITAL WD Red SA500 NAS SATA WDS100T1R0B,https://kakaku.com/item/K0001215284/,1,1000.0,560.0,530.0,18120.0
456,215,サムスン 860 EVO MZ-76E2T0B/IT,https://kakaku.com/item/K0001027988/,1,2000.0,550.0,520.0,39990.0
457,216,サムスン 970 EVO Plus MZ-V7S2T0B/IT,https://kakaku.com/item/K0001158044/,1,2000.0,3500.0,3300.0,60907.0
458,217,KINGMAX KM120GSMV32,https://kakaku.com/item/K0001043869/,1,120.0,500.0,300.0,1993.0
459,218,トランセンド MTS420 TS120GMTS420S,https://kakaku.com/item/K0001018667/,1,120.0,560.0,500.0,2933.0
460,219,バッファロー SSD-PM120U3A-B [ブラック],https://kakaku.com/item/K0000959497/,1,120.0,421.6,370.0,2979.0
461,220,バッファロー SSD-PM120U3A-S [シルバー],https://kakaku.com/item/K0000959499/,1,120.0,421.6,370.0,2979.0
462,221,インテル SSD 545s SSDSC2KW128G8X1,https://kakaku.com/item/K0001029267/,1,128.0,550.0,440.0,4614.0
463,222,WESTERN DIGITAL WD Blue 3D NAND SATA WDS250G2B0A+EXT,https://kakaku.com/item/K0001217635/,1,250.0,550.0,525.0,5380.0
464,223,インテル Optane Memory MEMPEK1W016GAXT,https://kakaku.com/item/K0000965617/,1,16.0,900.0,145.0,6080.0
465,224,ESSENCORE KLEVV CRAS C700 RGB K480GM2SP0-C7R,https://kakaku.com/item/K0001185424/,1,480.0,1500.0,1300.0,7480.0
466,225,トランセンド 110S TS512GMTE110S,https://kakaku.com/item/K0001060797/,1,512.0,1700.0,1500.0,7680.0
467,226,エレコム ESD-EC0480GBK [ブラック],https://kakaku.com/item/K0001078818/,1,480.0,410.0,400.0,8962.0
468,227,ABONMAX AB-SSD-960GB,https://kakaku.com/item/K0001193811/,1,960.0,560.0,520.0,9690.0
469,228,トランセンド SSD370 TS256GSSD370S,https://kakaku.com/item/K0000773286/,1,256.0,560.0,320.0,11480.0
470,229,GIGABYTE AORUS GP-ASM2NE2512GTTDR,https://kakaku.com/item/K0001152201/,1,512.0,3480.0,2000.0,14237.0
471,230,インテル SSD 760p SSDPEKKW010T8X1,https://kakaku.com/item/K0001047445/,1,1024.0,3230.0,1625.0,24224.0
472,231,SANDISK エクストリーム プロ SDSSDXPM2-1T00-J25,https://kakaku.com/item/K0001055415/,1,1000.0,3400.0,2800.0,24800.0
473,232,GIGABYTE AORUS GP-ASM2NE6200TTTD,https://kakaku.com/item/K0001171774/,1,2000.0,5000.0,4400.0,51474.0
474,233,トランセンド MTS820 TS120GMTS820S,https://kakaku.com/item/K0001018664/,1,120.0,550.0,500.0,2780.0
475,234,トランセンド SSD220 TS120GSSD220S,https://kakaku.com/item/K0000883279/,1,120.0,520.0,450.0,2828.0
476,235,エレコム ESD-ED0120GWH [ホワイト],https://kakaku.com/item/K0001078813/,1,120.0,300.0,50.0,2911.0
477,236,旭東エレクトロニクス SUNEAST SE800-256GB,https://kakaku.com/item/K0001112612/,1,256.0,530.0,450.0,3699.0
478,237,エレコム ESD-EC0240GBK [ブラック],https://kakaku.com/item/K0001038558/,1,240.0,410.0,400.0,4909.0
479,238,WESTERN DIGITAL PC SA530 3D NAND SATA SDASB8Y-512G+EXT,https://kakaku.com/item/K0001217641/,1,512.0,560.0,530.0,7800.0
480,239,IODATA SSPG-USC500NV/E,https://kakaku.com/item/K0001222505/,1,500.0,530.0,490.0,7900.0
481,240,SANDISK X600 SD9SN8W-1T00-1122,https://kakaku.com/item/K0001028345/,1,1000.0,560.0,530.0,15377.0
482,241,サムスン 860 EVO M.2 MZ-N6E1T0B/IT,https://kakaku.com/item/K0001027996/,1,1000.0,550.0,520.0,18312.0
483,242,SANDISK X600 SD9SB8W-2T00-1122,https://kakaku.com/item/K0001028341/,1,2000.0,560.0,530.0,26980.0
484,243,Corsair Force Series MP510 CSSD-F1920GBMP510,https://kakaku.com/item/K0001114876/,1,1920.0,3480.0,2700.0,35980.0
485,244,WESTERN DIGITAL WD Red SA500 NAS SATA WDS200T1R0B,https://kakaku.com/item/K0001215285/,1,2000.0,560.0,530.0,36798.0
486,245,サムスン T5 MU-PA2T0B/IT [ディープブラック],https://kakaku.com/item/K0000990358/,1,2000.0,540.0,540.0,49800.0
487,246,HI-DISC HDSSD120GJP3,https://kakaku.com/item/K0001031706/,1,120.0,550.0,450.0,2184.0
488,247,トランセンド SSD370 TS32GSSD370S,https://kakaku.com/item/K0000773283/,1,32.0,230.0,40.0,2819.0
489,248,トランセンド TS128GMSA230S,https://kakaku.com/item/K0001121788/,1,128.0,550.0,400.0,4020.0
490,249,バッファロー SSD-PM240U3A-S [シルバー],https://kakaku.com/item/K0000959498/,1,240.0,421.6,370.0,4318.0
491,250,WESTERN DIGITAL PC SA530 3D NAND SATA SDASB8Y-256G+EXT,https://kakaku.com/item/K0001217640/,1,256.0,550.0,525.0,4980.0
492,251,SANDISK X600 SD9SN8W-256G-1122,https://kakaku.com/item/K0001028343/,1,256.0,550.0,525.0,5155.0
493,252,インテル SSD 760p SSDPEKKW128G8XT,https://kakaku.com/item/K0001028197/,1,128.0,1640.0,650.0,5380.0
494,253,バッファロー SSD-PM240U3-B/N [ブラック],https://kakaku.com/item/K0000923828/,1,240.0,421.6,370.0,5854.0
495,254,Silicon Power Bolt B75 SP512GBPSDB75SCS [シルバー],https://kakaku.com/item/K0001166502/,1,512.0,440.0,430.0,6908.0
496,255,SUPER TALENT FE8128MD2D,https://kakaku.com/item/K0000685154/,1,128.0,110.0,95.0,10230.0
497,256,キングストン KC600 SSD SKC600/512G,https://kakaku.com/item/K0001221977/,1,512.0,550.0,530.0,10980.0
498,257,crucial BX500 CT960BX500SSD1,https://kakaku.com/item/K0001207972/,1,960.0,540.0,500.0,11550.0
499,258,addlink S70 ad1TBS70M2P,https://kakaku.com/item/K0001217884/,1,1000.0,3400.0,3000.0,15980.0
500,259,エレコム ESD-GMIA1024G,https://kakaku.com/item/K0001162855/,1,1000.0,3400.0,2600.0,17464.0
501,260,サムスン 860 PRO MZ-76P1T0B/IT,https://kakaku.com/item/K0001027984/,1,1000.0,560.0,530.0,36646.0
502,261,サムスン 860 QVO MZ-76Q4T0B/IT,https://kakaku.com/item/K0001122058/,1,4000.0,550.0,520.0,66183.0
503,262,インテル D3-S4510 SSDSC2KB038T801,https://kakaku.com/item/K0001083154/,1,3840.0,560.0,510.0,91690.0
504,263,キングストン UV500 SSD SUV500/120G,https://kakaku.com/item/K0001051222/,1,120.0,520.0,320.0,3470.0
505,264,Silicon Power Bolt B75 SP256GBPSDB75SCS [シルバー],https://kakaku.com/item/K0001166501/,1,256.0,440.0,430.0,4680.0
506,265,グリーンハウス GH-SSDRMPA240,https://kakaku.com/item/K0001147811/,1,240.0,3000.0,1000.0,4950.0
507,266,AGI AGI256G16AI198,https://kakaku.com/item/K0001113947/,1,256.0,1627.0,1262.0,6578.0
508,267,ロジテック 【直販モデル】 LMD-SA480,https://kakaku.com/item/K0001193142/,1,480.0,550.0,490.0,7700.0
509,268,インテル Optane Memory MEMPEK1W032GAXT,https://kakaku.com/item/K0000967276/,1,32.0,1350.0,290.0,7700.0
510,269,ADATA Ultimate SU900 ASU900SS-256GM-C,https://kakaku.com/item/K0000930689/,1,256.0,560.0,520.0,8510.0
511,270,CFD CSSD-M2B05GPG2VN,https://kakaku.com/item/K0001122313/,1,512.0,3400.0,2000.0,9328.0
512,271,KingSpec P3-256,https://kakaku.com/item/K0001023355/,1,256.0,550.0,520.0,10000.0
513,272,Colorful P100 1TB,https://kakaku.com/item/K0001126202/,1,1000.0,550.0,500.0,11800.0
514,273,インテル D3-S4510 SSDSC2KB240G801,https://kakaku.com/item/K0001083155/,1,240.0,560.0,280.0,11989.0
515,274,インテル Optane SSD 800P SSDPEK1W060GA01,https://kakaku.com/item/K0001048947/,1,58.0,1450.0,640.0,13640.0
516,275,インテル D3-S4510 SSDSC2KB480G801,https://kakaku.com/item/K0001083156/,1,480.0,560.0,490.0,15510.0
517,276,サムスン 860 PRO MZ-76P512B/IT,https://kakaku.com/item/K0001027985/,1,512.0,560.0,530.0,18313.0
518,277,ADATA Ultimate SU900 ASU900SS-512GM-C,https://kakaku.com/item/K0000930690/,1,512.0,560.0,525.0,22879.0
519,278,UMAX M1200 UM-SSDNV44M1200-1T,https://kakaku.com/item/K0001221164/,1,1000.0,5000.0,4400.0,29800.0
520,279,サムスン 860 QVO MZ-76Q2T0B/IT,https://kakaku.com/item/K0001122057/,1,2000.0,550.0,520.0,30534.0
521,280,SANDISK ウルトラ II SSD SDSSDHII-960G-J26,https://kakaku.com/item/K0000845982/,1,960.0,550.0,500.0,35090.0
522,281,crucial MX300 CT2050MX300SSD1/JP,https://kakaku.com/item/K0000955620/,1,2050.0,530.0,510.0,70527.0
523,282,GIGABYTE AORUS GP-ASACNE6800TTTDA,https://kakaku.com/item/K0001216439/,1,8000.0,15000.0,15000.0,216444.0
524,283,トランセンド TS64GMSA230S,https://kakaku.com/item/K0001121787/,1,64.0,550.0,400.0,2980.0
525,284,Silicon Power M.2 2280 M55 SP120GBSS3M55M28,https://kakaku.com/item/K0001042816/,1,120.0,560.0,530.0,3065.0
526,285,HI-DISC HDSSD240GJP3,https://kakaku.com/item/K0001031707/,1,240.0,550.0,480.0,3259.0
527,286,SANDISK X600 SD9SB8W-128G-1122,https://kakaku.com/item/K0001028337/,1,128.0,530.0,490.0,3607.0
528,287,エレコム ESD-JEC0240GBK [ブラック],https://kakaku.com/item/K0001082290/,1,240.0,350.0,350.0,4280.0
529,288,addlink S70 ad256GBS70M2P,https://kakaku.com/item/K0001217882/,1,256.0,3000.0,1000.0,5480.0
530,289,Colorful SL500 320G,https://kakaku.com/item/K0001016190/,1,320.0,530.0,450.0,5480.0
531,290,インテル SSD 545s SSDSCKKW256G8X1,https://kakaku.com/item/K0001106125/,1,256.0,550.0,500.0,5480.0
532,291,トランセンド TS256GMTE220S,https://kakaku.com/item/K0001127530/,1,256.0,3500.0,1100.0,5480.0
533,292,トランセンド TS32GPSD330,https://kakaku.com/item/K0000505984/,1,32.0,119.0,36.0,6393.0
534,293,エレコム ESD-GMIA0256G,https://kakaku.com/item/K0001162853/,1,256.0,3400.0,1100.0,7041.0
535,294,addlink S70 ad512GBS70M2P,https://kakaku.com/item/K0001217883/,1,512.0,3400.0,2000.0,8980.0
536,295,IODATA SSPG-USC500NV,https://kakaku.com/item/K0001210683/,1,500.0,530.0,490.0,9857.0
537,296,サムスン 860 PRO MZ-76P256B/IT,https://kakaku.com/item/K0001027986/,1,256.0,560.0,530.0,11183.0
538,297,サムスン 860 EVO mSATA MZ-M6E1T0B/IT,https://kakaku.com/item/K0001027992/,1,1000.0,550.0,520.0,21186.0
539,298,IODATA SSPG-USC2NV,https://kakaku.com/item/K0001210685/,1,2000.0,530.0,460.0,29120.0
540,299,SANDISK X600 SD9SN8W-2T00-1122,https://kakaku.com/item/K0001028346/,1,2000.0,560.0,530.0,29466.0
541,300,ADATA Ultimate SU800 ASU800SS-2TT-C,https://kakaku.com/item/K0001078533/,1,2000.0,560.0,520.0,30250.0
542,301,インテル Optane SSD 905P SSDPE21D480GAX1,https://kakaku.com/item/K0001062298/,1,480.0,2600.0,2200.0,75328.0
543,302,インテル Optane SSD 905P SSDPED1D960GAX1,https://kakaku.com/item/K0001062296/,1,960.0,2600.0,2200.0,157600.0
544,303,J&A Information LEVEN JS300 SSD JS300SSD120GB,https://kakaku.com/item/K0001025649/,1,120.0,560.0,410.0,2256.0
545,304,ABONMAX AM-SSD-128GB,https://kakaku.com/item/K0001193804/,1,128.0,560.0,510.0,2390.0
546,305,addlink S20 ad120GBS20S3S,https://kakaku.com/item/K0001217878/,1,120.0,510.0,400.0,2480.0
547,306,Silicon Power Bolt B75 SP128GBPSDB75SCS [シルバー],https://kakaku.com/item/K0001166500/,1,128.0,440.0,430.0,3280.0
548,307,エレコム ESD-EC0120GRD [レッド],https://kakaku.com/item/K0001038559/,1,120.0,410.0,400.0,3480.0
549,308,J&A Information LEVEN JS600 SSD JS600SSD256GB,https://kakaku.com/item/K0001208356/,1,256.0,560.0,440.0,3480.0
550,309,グリーンハウス GH-SSDU3C120,https://kakaku.com/item/K0001222102/,1,120.0,380.0,340.0,3999.0
551,310,KingFast F6 PRO 2710DCS23-360,https://kakaku.com/item/K0001051712/,1,360.0,550.0,480.0,4810.0
552,311,ADATA XPG SX6000 Lite ASX6000LNP-256GT-C,https://kakaku.com/item/K0001127376/,1,256.0,1800.0,900.0,6440.0
553,312,IODATA SSPH-UT480K [スモーキーブラック],https://kakaku.com/item/K0001148058/,1,480.0,350.0,300.0,7292.0
554,313,ADATA Ultimate SU630 ASU630SS-480GQ-R,https://kakaku.com/item/K0001119258/,1,480.0,520.0,450.0,8082.0
555,314,IODATA SSPH-UA480NV,https://kakaku.com/item/K0001175385/,1,480.0,440.0,430.0,8845.0
556,315,Apacer AS340 AP960GAS340G-1,https://kakaku.com/item/K0001211578/,1,960.0,550.0,510.0,9980.0
557,316,エレコム ESD-ED0960GBK [ブラック],https://kakaku.com/item/K0001152652/,1,960.0,300.0,200.0,12800.0
558,317,バッファロー SSD-PH500U3-BA [ブラック],https://kakaku.com/item/K0001147809/,1,500.0,1000.0,900.0,15558.0
559,318,WESTERN DIGITAL WD Black NVMe WDS500G2X0C,https://kakaku.com/item/K0001054465/,1,500.0,3400.0,2500.0,15840.0
560,319,IODATA SSPG-USC1NV,https://kakaku.com/item/K0001210684/,1,1000.0,530.0,460.0,16079.0
561,320,PLEXTOR M9Pe(Y) PX-512M9PeY,https://kakaku.com/item/K0001024374/,1,512.0,3200.0,2000.0,16786.0
562,321,トランセンド JetDrive 500 TS480GJDM500,https://kakaku.com/item/K0000680350/,1,480.0,570.0,460.0,24800.0
563,322,インテル Optane SSD 800P SSDPEK1W120GA01,https://kakaku.com/item/K0001048948/,1,118.0,1450.0,640.0,25410.0
564,323,インテル D3-S4510 SSDSC2KB960G801,https://kakaku.com/item/K0001102554/,1,960.0,560.0,510.0,26970.0
565,324,トランセンド TS2TSSD230S,https://kakaku.com/item/K0001143899/,1,2000.0,560.0,520.0,27980.0
566,325,トランセンド SSD420 TS512GSSD420K,https://kakaku.com/item/K0001056422/,1,512.0,570.0,470.0,33171.0
567,326,Micron 1100 MTFDDAK2T0TBN-1AR1ZABYY,https://kakaku.com/item/K0001035530/,1,2048.0,530.0,500.0,35800.0
568,327,インテル 730 Series SSDSC2BP480G4R5,https://kakaku.com/item/K0000635480/,1,480.0,550.0,470.0,38280.0
569,328,インテル SSD 760p SSDPEKKW020T8X1,https://kakaku.com/item/K0001083157/,1,2048.0,3230.0,1625.0,48448.0
570,329,SANDISK エクストリーム プロ SDSSDXPM2-2T00-J25,https://kakaku.com/item/K0001180104/,1,2000.0,3400.0,2900.0,49800.0
571,330,サムスン 860 EVO MZ-76E4T0B/IT,https://kakaku.com/item/K0001027987/,1,4000.0,550.0,520.0,81989.0
572,331,キングストン A400 SSD SA400S37/120G,https://kakaku.com/item/K0000956839/,1,120.0,500.0,320.0,2821.0
573,332,PLEXTOR M8VG PX-128M8VG,https://kakaku.com/item/K0001169972/,1,128.0,560.0,400.0,4306.0
574,333,バッファロー SSD-PM240U3A-R [レッド],https://kakaku.com/item/K0001208867/,1,240.0,421.6,370.0,4569.0
575,334,トランセンド TS120GESD240C [シルバー],https://kakaku.com/item/K0001160385/,1,120.0,520.0,460.0,4980.0
576,335,ESSENCORE KLEVV NEO N500 D480GAA-N500,https://kakaku.com/item/K0001093663/,1,480.0,520.0,500.0,5477.0
577,336,J&A Information LEVEN JS600 SSD JS600SSD512GB,https://kakaku.com/item/K0001208357/,1,512.0,560.0,460.0,5880.0
578,337,旭東エレクトロニクス SUNEAST SE800-480GB,https://kakaku.com/item/K0001062592/,1,480.0,530.0,500.0,5980.0
579,338,キングストン A1000 SSD SA1000M8/240G,https://kakaku.com/item/K0001103235/,1,240.0,1500.0,800.0,6100.0
580,339,addlink S20 ad512GBS20S3S,https://kakaku.com/item/K0001217880/,1,512.0,550.0,500.0,7280.0
581,340,旭東エレクトロニクス SUNEAST SE800-n512GB,https://kakaku.com/item/K0001095257/,1,512.0,530.0,500.0,6980.0
582,341,Silicon Power SP120GBSS3S60S25 [ブラック],https://kakaku.com/item/K0000637218/,1,120.0,550.0,500.0,7018.0
583,342,PLEXTOR M9PeGN PX-256M9PeGN,https://kakaku.com/item/K0001024379/,1,256.0,3000.0,1000.0,7799.0
584,343,crucial BX300 CT120BX300SSD1,https://kakaku.com/item/K0001004813/,1,120.0,555.0,510.0,8036.0
585,344,エレコム ESD-EJ0500GBK [ブラック],https://kakaku.com/item/K0001214596/,1,500.0,400.0,320.0,8793.0
586,345,SUPER TALENT DuraDrive ZT4 FEU128MD1X,https://kakaku.com/item/K0000857254/,1,128.0,112.0,90.0,8800.0
587,346,旭東エレクトロニクス SUNEAST SE800-m512GB,https://kakaku.com/item/K0001071612/,1,512.0,530.0,500.0,9350.0
588,347,ロジテック 【直販モデル】 LMD-SM256UC,https://kakaku.com/item/K0001220796/,1,256.0,3090.0,1035.0,9900.0
589,348,Silicon Power SP240GBSS3S60S25 [ブラック],https://kakaku.com/item/K0000637219/,1,240.0,550.0,500.0,10439.0
590,349,トランセンド TS64GPSD330,https://kakaku.com/item/K0000505985/,1,64.0,115.0,64.0,10593.0
591,350,トランセンド SSD420 TS128GSSD420K,https://kakaku.com/item/K0001056420/,1,128.0,570.0,470.0,11384.0
592,351,Corsair Force Series MP300 CSSD-F480GBMP300,https://kakaku.com/item/K0001076919/,1,480.0,1600.0,1040.0,11402.0
593,352,BIOSTAR S120 S120-1TB,https://kakaku.com/item/K0001217376/,1,1000.0,550.0,525.0,11616.0
594,353,ADATA XPG SX6000 Lite ASX6000LNP-512GT-C,https://kakaku.com/item/K0001127377/,1,512.0,1800.0,1200.0,11798.0
595,354,ADATA Ultimate SU630 ASU630SS-960GQ-T NTT-X Store限定モデル,https://kakaku.com/item/K0001198803/,1,960.0,520.0,450.0,11980.0
596,355,トランセンド TS1TMTE110S,https://kakaku.com/item/K0001121789/,1,1000.0,1700.0,1500.0,13800.0
597,356,トランセンド TS1TMTS830S,https://kakaku.com/item/K0001133998/,1,1000.0,560.0,520.0,13980.0
598,357,WESTERN DIGITAL PC SA530 3D NAND SATA SDASB8Y-1T00+EXT,https://kakaku.com/item/K0001217642/,1,1000.0,560.0,530.0,14480.0
599,358,AGI AGI640G06AI138,https://kakaku.com/item/K0001051708/,1,640.0,533.0,476.0,16318.0
600,359,サムスン 860 EVO mSATA MZ-M6E500B/IT,https://kakaku.com/item/K0001027993/,1,500.0,550.0,520.0,17198.0
601,360,SUPER TALENT FE8256MD2D,https://kakaku.com/item/K0000685155/,1,256.0,110.0,95.0,17270.0
602,361,ロジテック 【直販モデル】 LMD-MPD1024,https://kakaku.com/item/K0001193140/,1,1024.0,3470.0,2750.0,18370.0
603,362,バッファロー SSD-PZN480U3-BK,https://kakaku.com/item/K0000834470/,1,480.0,360.0,360.0,19500.0
604,363,トランセンド SSD370 TS512GSSD370S,https://kakaku.com/item/K0000773287/,1,512.0,560.0,460.0,20148.0
605,364,トランセンド JetDrive 850 TS480GJDM850,https://kakaku.com/item/K0001104677/,1,480.0,1600.0,1300.0,21366.0
606,365,トランセンド TS960GESD350C [ネイビーブルー],https://kakaku.com/item/K0001162153/,1,960.0,1050.0,950.0,21980.0
607,366,PLEXTOR M9Pe(G) PX-1TM9PeG,https://kakaku.com/item/K0001024378/,1,1000.0,3200.0,2100.0,22000.0
608,367,インテル SSD 545s SSDSC2KW010T8X1,https://kakaku.com/item/K0001048946/,1,1024.0,550.0,500.0,28490.0
609,368,Corsair Force Series MP500 CSSD-F480GBMP500,https://kakaku.com/item/K0000957036/,1,480.0,3000.0,2400.0,29409.0
610,369,トランセンド JetDrive 820 TS960GJDM820,https://kakaku.com/item/K0000999663/,1,960.0,950.0,950.0,29808.0
611,370,インテル D3-S4510 SSDSC2KB019T801,https://kakaku.com/item/K0001083153/,1,1920.0,560.0,510.0,51727.0
612,371,トランセンド TS32GMTS600,https://kakaku.com/item/K0000669340/,1,32.0,560.0,310.0,2590.0
613,372,エレコム ESD-ED0120GRD [レッド],https://kakaku.com/item/K0001078812/,1,120.0,300.0,50.0,2911.0
614,373,バッファロー SSD-PM120U3-B/N [ブラック],https://kakaku.com/item/K0000923829/,1,120.0,421.6,370.0,3009.0
