0,name,url,hdd_ssd,capacity,rpm0/read1,cache0/write1,PRICE
190,WESTERN DIGITAL WD Red SA500 NAS SATA WDS100T1R0B,https://kakaku.com/item/K0001215284/,1,1000.0,560.0,530.0,18120.0
191,トランセンド 110S TS128GMTE110S,https://kakaku.com/item/K0001060795/,1,128.0,1700.0,1500.0,3380.0
192,ESSENCORE KLEVV NEO N510+ K480GSSDS3-N51,https://kakaku.com/item/K0001185421/,1,480.0,520.0,500.0,5430.0
193,トランセンド SSD220 TS480GSSD220S,https://kakaku.com/item/K0000871392/,1,480.0,540.0,500.0,6580.0
194,SANDISK X600 SD9SN8W-512G-1122,https://kakaku.com/item/K0001028344/,1,512.0,560.0,530.0,7680.0
195,addlink S70 ad512GBS70M2P,https://kakaku.com/item/K0001217883/,1,512.0,3400.0,2000.0,8980.0
197,サムスン 860 PRO MZ-76P512B/IT,https://kakaku.com/item/K0001027985/,1,512.0,560.0,530.0,18313.0
198,キングストン A400 SSD SA400S37/240G,https://kakaku.com/item/K0000956840/,1,240.0,500.0,350.0,3580.0
199,グリーンハウス GH-SSDRMPA480,https://kakaku.com/item/K0001147812/,1,480.0,3400.0,2000.0,8249.0
200,エレコム ESD-IB0480G,https://kakaku.com/item/K0001121679/,1,480.0,500.0,430.0,13337.0
201,サムスン T5 MU-PA1T0B/IT [ディープブラック],https://kakaku.com/item/K0000990359/,1,1000.0,540.0,540.0,23358.0
202,バッファロー SSD-PH1.0U3-BA [ブラック],https://kakaku.com/item/K0001147808/,1,1000.0,1000.0,1000.0,24524.0
203,SANDISK エクストリーム プロ SDSSDXPM2-1T00-J25,https://kakaku.com/item/K0001055415/,1,1000.0,3400.0,2800.0,24800.0
205,サムスン 860 QVO MZ-76Q2T0B/IT,https://kakaku.com/item/K0001122057/,1,2000.0,550.0,520.0,30534.0
206,WESTERN DIGITAL WD Black SN750 NVMe WDS200T3XHC,https://kakaku.com/item/K0001122656/,1,2000.0,3400.0,2900.0,49800.0
207,バッファロー SSD-PM120U3A-B [ブラック],https://kakaku.com/item/K0000959497/,1,120.0,421.6,370.0,2979.0
208,IODATA SSPH-UT240K [スモーキーブラック],https://kakaku.com/item/K0001148057/,1,240.0,340.0,320.0,4021.0
209,トランセンド TS256GMTS430S,https://kakaku.com/item/K0001133993/,1,256.0,560.0,500.0,5280.0
210,Corsair Force Series MP510 CSSD-F240GBMP510,https://kakaku.com/item/K0001098772/,1,240.0,3100.0,1050.0,5880.0
212,PLEXTOR M9Pe(G) PX-256M9PeG,https://kakaku.com/item/K0001024376/,1,256.0,3000.0,1000.0,6798.0
214,インテル Optane Memory MEMPEK1W032GAXT,https://kakaku.com/item/K0000967276/,1,32.0,1350.0,290.0,12651.0
215,エレコム ESD-GMIA0512G,https://kakaku.com/item/K0001162854/,1,512.0,3400.0,2000.0,13050.0
219,WESTERN DIGITAL WD Blue 3D NAND SATA WDS200T2B0A+EXT,https://kakaku.com/item/K0001217638/,1,2000.0,560.0,530.0,27800.0
220,WESTERN DIGITAL WD Blue 3D NAND SATA WDS400T2B0A+EXT,https://kakaku.com/item/K0001217639/,1,4000.0,560.0,530.0,59980.0
221,PLEXTOR S3C PX-128S3C,https://kakaku.com/item/K0000972287/,1,128.0,550.0,500.0,2728.0
222,バッファロー SSD-PM120U3A-R [レッド],https://kakaku.com/item/K0001208868/,1,120.0,421.6,370.0,3163.0
224,PLEXTOR M8VG PX-256M8VG,https://kakaku.com/item/K0001169973/,1,256.0,560.0,510.0,5541.0
226,IODATA SSPH-UT480K [スモーキーブラック],https://kakaku.com/item/K0001148058/,1,480.0,350.0,300.0,7300.0
227,IODATA SSPH-UA480NV,https://kakaku.com/item/K0001175385/,1,480.0,440.0,430.0,8845.0
228,ABONMAX AB-SSD-960GB,https://kakaku.com/item/K0001193811/,1,960.0,560.0,520.0,9690.0
229,crucial BX500 CT960BX500SSD1JP,https://kakaku.com/item/K0001118246/,1,960.0,540.0,500.0,11980.0
230,addlink S70 ad1TBS70M2P,https://kakaku.com/item/K0001217884/,1,1000.0,3400.0,3000.0,15980.0
231,crucial MX300 CT2050MX300SSD1/JP,https://kakaku.com/item/K0000955620/,1,2050.0,530.0,510.0,32049.0
232,GIGABYTE AORUS GP-ASM2NE6200TTTD,https://kakaku.com/item/K0001171774/,1,2000.0,5000.0,4400.0,51480.0
233,トランセンド SSD220 TS120GSSD220S,https://kakaku.com/item/K0000883279/,1,120.0,520.0,450.0,2780.0
234,旭東エレクトロニクス SUNEAST SE800-240GB,https://kakaku.com/item/K0001062590/,1,240.0,530.0,450.0,3263.0
235,SANDISK X600 SD9SB8W-128G-1122,https://kakaku.com/item/K0001028337/,1,128.0,530.0,490.0,3608.0
236,インテル SSD 545s SSDSC2KW128G8X1,https://kakaku.com/item/K0001029267/,1,128.0,550.0,440.0,4614.0
237,ロジテック 【直販モデル】 LMD-MPD256,https://kakaku.com/item/K0001193138/,1,256.0,3090.0,1035.0,5280.0
238,WESTERN DIGITAL WD Blue 3D NAND SATA WDS250G2B0A+EXT,https://kakaku.com/item/K0001217635/,1,250.0,550.0,525.0,5380.0
239,ADATA Ultimate SU650 ASU650SS-480GT-R,https://kakaku.com/item/K0001090768/,1,480.0,520.0,450.0,5608.0
240,トランセンド TS256GMSA230S,https://kakaku.com/item/K0001154910/,1,256.0,550.0,400.0,5780.0
242,WESTERN DIGITAL WD Red SA500 NAS SATA WDS500G1R0B,https://kakaku.com/item/K0001215283/,1,500.0,560.0,530.0,8880.0
244,GIGABYTE AORUS GP-ASM2NE2512GTTDR,https://kakaku.com/item/K0001152201/,1,512.0,3480.0,2000.0,14237.0
245,Corsair Force Series MP510 CSSD-F1920GBMP510,https://kakaku.com/item/K0001114876/,1,1920.0,3480.0,2700.0,35980.0
246,WESTERN DIGITAL WD Red SA500 NAS SATA WDS200T1R0A,https://kakaku.com/item/K0001215281/,1,2000.0,560.0,530.0,37180.0
248,BIOSTAR S120 S120-512GB,https://kakaku.com/item/K0001217375/,1,512.0,550.0,525.0,5619.0
249,Silicon Power Bolt B75 SP512GBPSDB75SCS [シルバー],https://kakaku.com/item/K0001166502/,1,512.0,440.0,430.0,6908.0
251,トランセンド SSD370 TS256GSSD370S,https://kakaku.com/item/K0000773286/,1,256.0,560.0,320.0,11480.0
252,WESTERN DIGITAL PC SA530 3D NAND SATA SDASB8Y-1T00+EXT,https://kakaku.com/item/K0001217642/,1,1000.0,560.0,530.0,14480.0
253,PLEXTOR M9Pe(G) PX-1TM9PeG,https://kakaku.com/item/K0001024378/,1,1000.0,3200.0,2100.0,22000.0
254,ADATA Ultimate SU900 ASU900SS-512GM-C,https://kakaku.com/item/K0000930690/,1,512.0,560.0,525.0,22879.0
255,WESTERN DIGITAL WD Red SA500 NAS SATA WDS200T1R0B,https://kakaku.com/item/K0001215285/,1,2000.0,560.0,530.0,36798.0
256,サムスン 860 EVO MZ-76E2T0B/IT,https://kakaku.com/item/K0001027988/,1,2000.0,550.0,520.0,39990.0
257,サムスン 970 EVO Plus MZ-V7S2T0B/IT,https://kakaku.com/item/K0001158044/,1,2000.0,3500.0,3300.0,60907.0
258,トランセンド SSD370 TS32GSSD370S,https://kakaku.com/item/K0000773283/,1,32.0,230.0,40.0,2819.0
259,PLEXTOR M8VC PX-128M8VC,https://kakaku.com/item/K0001152718/,1,128.0,560.0,400.0,3108.0
260,バッファロー SSD-PM240U3A-B [ブラック],https://kakaku.com/item/K0000959496/,1,240.0,421.6,370.0,4200.0
261,Silicon Power Bolt B75 SP256GBPSDB75SCS [シルバー],https://kakaku.com/item/K0001166501/,1,256.0,440.0,430.0,4680.0
262,ロジテック 【直販モデル】 LMD-MP256,https://kakaku.com/item/K0001193136/,1,256.0,1730.0,1000.0,4730.0
263,グリーンハウス GH-SSDRMPA240,https://kakaku.com/item/K0001147811/,1,240.0,3000.0,1000.0,4950.0
264,エレコム ESD-EC0240GBK [ブラック],https://kakaku.com/item/K0001038558/,1,240.0,410.0,400.0,5094.0
265,SANDISK X600 SD9SN8W-256G-1122,https://kakaku.com/item/K0001028343/,1,256.0,550.0,525.0,5155.0
266,キングストン A400 SSD SA400S37/480G,https://kakaku.com/item/K0000956841/,1,480.0,500.0,450.0,5760.0
267,ADATA XPG SPECTRIX S40G AS40G-256GT-C,https://kakaku.com/item/K0001177554/,1,256.0,3500.0,1200.0,5980.0
268,SANDISK X600 SD9SB8W-1T00-1122,https://kakaku.com/item/K0001028340/,1,1000.0,560.0,530.0,13979.0
269,グリーンハウス GH-SSDRMPA960,https://kakaku.com/item/K0001147813/,1,960.0,3400.0,3000.0,15979.0
270,crucial MX500 CT2000MX500SSD1,https://kakaku.com/item/K0001024637/,1,2000.0,560.0,510.0,26940.0
271,IODATA SSPG-USC2NV,https://kakaku.com/item/K0001210685/,1,2000.0,530.0,460.0,29312.0
272,サムスン 860 PRO MZ-76P1T0B/IT,https://kakaku.com/item/K0001027984/,1,1000.0,560.0,530.0,36646.0
273,サムスン 860 QVO MZ-76Q4T0B/IT,https://kakaku.com/item/K0001122058/,1,4000.0,550.0,520.0,66183.0
274,旭東エレクトロニクス SUNEAST SE800-120GB,https://kakaku.com/item/K0001062589/,1,120.0,530.0,400.0,2015.0
275,エレコム ESD-EC0120GBK [ブラック],https://kakaku.com/item/K0001038557/,1,120.0,410.0,400.0,3208.0
277,トランセンド TS256GMTE220S,https://kakaku.com/item/K0001127530/,1,256.0,3500.0,1100.0,5480.0
278,旭東エレクトロニクス SUNEAST SE800-480GB,https://kakaku.com/item/K0001062592/,1,480.0,530.0,500.0,5599.0
280,ロジテック 【直販モデル】 LMD-MP512,https://kakaku.com/item/K0001193137/,1,512.0,1730.0,1560.0,7920.0
282,KingSpec P3-256,https://kakaku.com/item/K0001023355/,1,256.0,550.0,520.0,10000.0
283,SUPER TALENT FE8128MD2D,https://kakaku.com/item/K0000685154/,1,128.0,110.0,95.0,10230.0
284,Colorful P100 1TB,https://kakaku.com/item/K0001126202/,1,1000.0,550.0,500.0,11800.0
285,インテル Optane SSD 800P SSDPEK1W060GA01,https://kakaku.com/item/K0001048947/,1,58.0,1450.0,640.0,13640.0
286,SANDISK X600 SD9SN8W-1T00-1122,https://kakaku.com/item/K0001028345/,1,1000.0,560.0,530.0,15377.0
287,サムスン 860 EVO mSATA MZ-M6E1T0B/IT,https://kakaku.com/item/K0001027992/,1,1000.0,550.0,520.0,21186.0
288,エレコム ESD-IB0960G,https://kakaku.com/item/K0001121680/,1,960.0,500.0,430.0,21780.0
290,インテル SSD 760p SSDPEKKW010T8X1,https://kakaku.com/item/K0001047445/,1,1024.0,3230.0,1625.0,24224.0
291,IODATA SSPG-USC2NV/E,https://kakaku.com/item/K0001222507/,1,2000.0,530.0,460.0,24552.0
292,インテル SSD 545s SSDSC2KW010T8X1,https://kakaku.com/item/K0001048946/,1,1024.0,550.0,500.0,24900.0
293,インテル Optane SSD 905P SSDPED1D960GAX1,https://kakaku.com/item/K0001062296/,1,960.0,2600.0,2200.0,157600.0
294,KINGMAX KM120GSMV32,https://kakaku.com/item/K0001043869/,1,120.0,500.0,300.0,1993.0
295,HI-DISC HDSSD120GJP3,https://kakaku.com/item/K0001031706/,1,120.0,550.0,450.0,1999.0
296,トランセンド MTS820 TS120GMTS820S,https://kakaku.com/item/K0001018664/,1,120.0,550.0,500.0,2780.0
298,バッファロー SSD-PM120U3A-S [シルバー],https://kakaku.com/item/K0000959499/,1,120.0,421.6,370.0,2979.0
299,トランセンド SSD370 TS64GSSD370S,https://kakaku.com/item/K0000773284/,1,64.0,450.0,80.0,3980.0
300,ADATA Ultimate SU630 ASU630SS-240GQ-R,https://kakaku.com/item/K0001119259/,1,240.0,520.0,450.0,4011.0
301,バッファロー SSD-PM240U3A-R [レッド],https://kakaku.com/item/K0001208867/,1,240.0,421.6,370.0,4569.0
302,HI-DISC HDSSD480GJP3,https://kakaku.com/item/K0001084352/,1,480.0,550.0,480.0,5459.0
303,addlink S70 ad256GBS70M2P,https://kakaku.com/item/K0001217882/,1,256.0,3000.0,1000.0,5480.0
304,エレコム ESD-GMIA0256G,https://kakaku.com/item/K0001162853/,1,256.0,3400.0,1100.0,7041.0
305,ロジテック 【直販モデル】 LMD-SA480,https://kakaku.com/item/K0001193142/,1,480.0,550.0,490.0,7700.0
307,旭東エレクトロニクス SUNEAST SE800-m512GB,https://kakaku.com/item/K0001071612/,1,512.0,530.0,500.0,9350.0
308,SANDISK X600 SD9SB8W-2T00-1122,https://kakaku.com/item/K0001028341/,1,2000.0,560.0,530.0,26980.0
309,サムスン T5 MU-PA2T0B/IT [ディープブラック],https://kakaku.com/item/K0000990358/,1,2000.0,540.0,540.0,49800.0
310,エレコム ESD-ED0120GWH [ホワイト],https://kakaku.com/item/K0001078813/,1,120.0,300.0,50.0,3002.0
311,Silicon Power Bolt B75 SP128GBPSDB75SCS [シルバー],https://kakaku.com/item/K0001166500/,1,128.0,440.0,430.0,3280.0
312,エレコム ESD-ED0240GBK [ブラック],https://kakaku.com/item/K0001078814/,1,240.0,300.0,200.0,4380.0
313,SEAGATE BarraCuda 120 SSD ZA250CM1A003,https://kakaku.com/item/K0001220988/,1,250.0,560.0,540.0,4880.0
315,crucial MX500 CT250MX500SSD1,https://kakaku.com/item/K0001024634/,1,250.0,560.0,510.0,4938.0
316,Colorful SL500 320G,https://kakaku.com/item/K0001016190/,1,320.0,530.0,450.0,5480.0
317,Palit Microsystems UVS-SSD480 (480GB 7mm TLC) ドスパラWeb限定モデル,https://kakaku.com/item/K0000965138/,1,480.0,525.0,465.0,5680.0
318,キングストン A1000 SSD SA1000M8/240G,https://kakaku.com/item/K0001103235/,1,240.0,1500.0,800.0,5749.0
319,インテル Optane Memory MEMPEK1W016GAXT,https://kakaku.com/item/K0000965617/,1,16.0,900.0,145.0,6080.0
320,トランセンド SSD370 TS128GSSD370S,https://kakaku.com/item/K0000773285/,1,128.0,550.0,170.0,6980.0
321,旭東エレクトロニクス SUNEAST SE800-n512GB,https://kakaku.com/item/K0001095257/,1,512.0,530.0,500.0,6980.0
322,ADATA Ultimate SU900 ASU900SS-256GM-C,https://kakaku.com/item/K0000930689/,1,256.0,560.0,520.0,8510.0
324,エレコム ESD-EC0480GBK [ブラック],https://kakaku.com/item/K0001078818/,1,480.0,410.0,400.0,9087.0
325,IODATA SSPG-USC500NV,https://kakaku.com/item/K0001210683/,1,500.0,530.0,490.0,10034.0
326,サムスン 860 PRO MZ-76P256B/IT,https://kakaku.com/item/K0001027986/,1,256.0,560.0,530.0,11183.0
329,IODATA SSPG-USC1NV,https://kakaku.com/item/K0001210684/,1,1000.0,530.0,460.0,16271.0
331,PLEXTOR M9Pe(Y) PX-512M9PeY,https://kakaku.com/item/K0001024374/,1,512.0,3200.0,2000.0,16891.0
332,トランセンド SSD370 TS512GSSD370S,https://kakaku.com/item/K0000773287/,1,512.0,560.0,460.0,20148.0
334,トランセンド TS2TSSD230S,https://kakaku.com/item/K0001143899/,1,2000.0,560.0,520.0,27980.0
335,トランセンド SSD420 TS512GSSD420K,https://kakaku.com/item/K0001056422/,1,512.0,570.0,470.0,33171.0
336,SANDISK エクストリーム プロ SDSSDXPM2-2T00-J25,https://kakaku.com/item/K0001180104/,1,2000.0,3400.0,2900.0,49800.0
337,キングストン A400 SSD SA400S37/120G,https://kakaku.com/item/K0000956839/,1,120.0,500.0,320.0,2821.0
338,Silicon Power M.2 2280 M55 SP120GBSS3M55M28,https://kakaku.com/item/K0001042816/,1,120.0,560.0,530.0,3065.0
339,ABONMAX AB-SSD-240GB,https://kakaku.com/item/K0001193809/,1,240.0,560.0,510.0,3290.0
340,旭東エレクトロニクス SUNEAST SE800-256GB,https://kakaku.com/item/K0001112612/,1,256.0,530.0,450.0,3898.0
341,IODATA SSPH-UT240R [ワインレッド],https://kakaku.com/item/K0001148060/,1,240.0,340.0,320.0,4021.0
343,バッファロー SSD-PM240U3-B/N [ブラック],https://kakaku.com/item/K0000923828/,1,240.0,421.6,370.0,4580.0
344,Corsair Force Series MP300 CSSD-F120GBMP300,https://kakaku.com/item/K0001076917/,1,120.0,1520.0,460.0,4875.0
345,WESTERN DIGITAL PC SA530 3D NAND SATA SDASB8Y-256G+EXT,https://kakaku.com/item/K0001217640/,1,256.0,550.0,525.0,4980.0
346,ESSENCORE KLEVV CRAS C700 RGB K240GM2SP0-C7R,https://kakaku.com/item/K0001185423/,1,240.0,1500.0,1000.0,5207.0
347,トランセンド SSD360 TS128GSSD360S,https://kakaku.com/item/K0000883277/,1,128.0,560.0,480.0,5780.0
348,トランセンド TS32GPSD330,https://kakaku.com/item/K0000505984/,1,32.0,119.0,36.0,6393.0
349,サムスン 860 EVO MZ-76E250B/IT,https://kakaku.com/item/K0001027991/,1,250.0,550.0,520.0,6600.0
350,HP P500 7PD51AA#UUF [シルバー],https://kakaku.com/item/K0001204293/,1,250.0,370.0,200.0,6979.0
352,バッファロー SSD-PM480U3-B/N [ブラック],https://kakaku.com/item/K0000923827/,1,480.0,421.6,370.0,7880.0
353,crucial BX300 CT120BX300SSD1,https://kakaku.com/item/K0001004813/,1,120.0,555.0,510.0,8036.0
354,エレコム ESD-EC0480GRD [レッド],https://kakaku.com/item/K0001152653/,1,480.0,410.0,400.0,9089.0
355,CFD CSSD-M2B05GPG2VN,https://kakaku.com/item/K0001122313/,1,512.0,3400.0,2000.0,9328.0
357,IODATA SSPG-USC1NV/E,https://kakaku.com/item/K0001222506/,1,1000.0,530.0,460.0,12850.0
358,IODATA SSPH-UT960K [スモーキーブラック],https://kakaku.com/item/K0001148059/,1,960.0,340.0,300.0,13479.0
359,ロジテック 【直販モデル】 LMD-SM512UC,https://kakaku.com/item/K0001220797/,1,512.0,3420.0,2015.0,13750.0
360,IODATA SSPH-UA960NV/E,https://kakaku.com/item/K0001181809/,1,960.0,440.0,430.0,14319.0
361,IODATA SSPH-UA960NV,https://kakaku.com/item/K0001175386/,1,960.0,440.0,430.0,15395.0
362,インテル D3-S4510 SSDSC2KB480G801,https://kakaku.com/item/K0001083156/,1,480.0,560.0,490.0,15510.0
363,バッファロー SSD-PH500U3-BA [ブラック],https://kakaku.com/item/K0001147809/,1,500.0,1000.0,900.0,15558.0
364,ロジテック 【直販モデル】 LMD-MPD1024,https://kakaku.com/item/K0001193140/,1,1024.0,3470.0,2750.0,18370.0
365,WESTERN DIGITAL WD Black NVMe WDS500G2X0C,https://kakaku.com/item/K0001054465/,1,500.0,3400.0,2500.0,18513.0
367,addlink S70 ad2TBS70M2P,https://kakaku.com/item/K0001217885/,1,2000.0,3500.0,3000.0,37980.0
368,インテル SSD 760p SSDPEKKW020T8X1,https://kakaku.com/item/K0001083157/,1,2048.0,3230.0,1625.0,44795.0
369,インテル Optane SSD 905P SSDPE21D480GAX1,https://kakaku.com/item/K0001062298/,1,480.0,2600.0,2200.0,75328.0
370,インテル D3-S4510 SSDSC2KB038T801,https://kakaku.com/item/K0001083154/,1,3840.0,560.0,510.0,91690.0
371,GIGABYTE AORUS GP-ASACNE6800TTTDA,https://kakaku.com/item/K0001216439/,1,8000.0,15000.0,15000.0,216444.0
372,ABONMAX AB-SSD-120GB,https://kakaku.com/item/K0001193808/,1,120.0,560.0,480.0,1990.0
373,トランセンド TS64GMSA230S,https://kakaku.com/item/K0001121787/,1,64.0,550.0,400.0,2980.0
374,エレコム ESD-ED0120GRD [レッド],https://kakaku.com/item/K0001078812/,1,120.0,300.0,50.0,3002.0
375,HI-DISC HDSSD240GJP3,https://kakaku.com/item/K0001031707/,1,240.0,550.0,480.0,3259.0
376,キングストン UV500 SSD SUV500/120G,https://kakaku.com/item/K0001051222/,1,120.0,520.0,320.0,3470.0
377,エレコム ESD-ED0240GWH [ホワイト],https://kakaku.com/item/K0001078816/,1,240.0,300.0,200.0,4416.0
378,Silicon Power SP120GBSS3S60S25 [ブラック],https://kakaku.com/item/K0000637218/,1,120.0,550.0,500.0,4699.0
379,KingFast F6 PRO 2710DCS23-360,https://kakaku.com/item/K0001051712/,1,360.0,550.0,480.0,4810.0
380,インテル SSD 545s SSDSCKKW256G8X1,https://kakaku.com/item/K0001106125/,1,256.0,550.0,500.0,5480.0
382,SUPER TALENT FE8032MD2D,https://kakaku.com/item/K0000685152/,1,32.0,110.0,95.0,5940.0
383,ADATA Ultimate SU800 M.2 2280 ASU800NS38-256GT-C,https://kakaku.com/item/K0000921328/,1,256.0,560.0,520.0,6110.0
384,ADATA SC660H ASC660H-480GU31-CTI [チタン],https://kakaku.com/item/K0001180658/,1,480.0,440.0,430.0,6358.0
385,AGI AGI256G16AI198,https://kakaku.com/item/K0001113947/,1,256.0,1627.0,1262.0,6578.0
386,旭東エレクトロニクス SUNEAST SE800-m256GB,https://kakaku.com/item/K0001071611/,1,256.0,530.0,450.0,6600.0
387,キングストン KC600 SSD SKC600/512G,https://kakaku.com/item/K0001221977/,1,512.0,550.0,530.0,6980.0
388,トランセンド TS512GMTS832S,https://kakaku.com/item/K0001211726/,1,512.0,560.0,500.0,7680.0
389,WESTERN DIGITAL PC SA530 3D NAND SATA SDASB8Y-512G+EXT,https://kakaku.com/item/K0001217641/,1,512.0,560.0,530.0,7800.0
390,ADATA Ultimate SU630 ASU630SS-480GQ-R,https://kakaku.com/item/K0001119258/,1,480.0,520.0,450.0,8002.0
391,IODATA GigaCrysta E.A.G.L SSPX-GC256G,https://kakaku.com/item/K0001204456/,1,256.0,450.0,440.0,8646.0
392,SUPER TALENT DuraDrive ZT4 FEU128MD1X,https://kakaku.com/item/K0000857254/,1,128.0,112.0,90.0,8800.0
393,サムスン T5 MU-PA250B/IT [ブルー],https://kakaku.com/item/K0000990361/,1,250.0,540.0,540.0,9625.0
394,トランセンド MTS550 TS256GMTS550T,https://kakaku.com/item/K0001056409/,1,256.0,550.0,400.0,9632.0
395,トランセンド TS480GESD240C [シルバー],https://kakaku.com/item/K0001140439/,1,480.0,520.0,460.0,9980.0
396,ロジテック 【直販モデル】 LMD-MPD512,https://kakaku.com/item/K0001193139/,1,512.0,3420.0,2015.0,10010.0
397,エレコム ESD-EF0500GSV [シルバー],https://kakaku.com/item/K0001188707/,1,500.0,430.0,410.0,11696.0
398,ADATA XPG SX6000 Lite ASX6000LNP-512GT-C,https://kakaku.com/item/K0001127377/,1,512.0,1800.0,1200.0,11798.0
399,インテル D3-S4510 SSDSC2KB240G801,https://kakaku.com/item/K0001083155/,1,240.0,560.0,280.0,11989.0
400,IODATA SSPH-UT960R [ワインレッド],https://kakaku.com/item/K0001148062/,1,960.0,340.0,300.0,13479.0
403,トランセンド TS960GESD230C [ブラック],https://kakaku.com/item/K0001127482/,1,960.0,520.0,460.0,16800.0
404,サムスン 860 EVO mSATA MZ-M6E500B/IT,https://kakaku.com/item/K0001027993/,1,500.0,550.0,520.0,17198.0
405,キングストン UV500 SSD SUV500/960G,https://kakaku.com/item/K0001051225/,1,960.0,520.0,500.0,17560.0
406,IODATA GigaCrysta E.A.G.L SSPX-GC1T,https://kakaku.com/item/K0001204458/,1,1000.0,450.0,440.0,21985.0
407,インテル D3-S4510 SSDSC2KB960G801,https://kakaku.com/item/K0001102554/,1,960.0,560.0,510.0,26970.0
408,インテル D3-S4610 SSDSC2KG480G801,https://kakaku.com/item/K0001105351/,1,480.0,560.0,510.0,27659.0
409,IODATA GigaCrysta E.A.G.L SSD-GC1TM2,https://kakaku.com/item/K0001204461/,1,1000.0,3430.0,3230.0,27715.0
410,Corsair Force Series MP500 CSSD-F480GBMP500,https://kakaku.com/item/K0000957036/,1,480.0,3000.0,2400.0,29409.0
411,SANDISK X600 SD9SN8W-2T00-1122,https://kakaku.com/item/K0001028346/,1,2000.0,560.0,530.0,29466.0
412,UMAX M1200 UM-SSDNV44M1200-1T,https://kakaku.com/item/K0001221164/,1,1000.0,5000.0,4400.0,29800.0
413,インテル 730 Series SSDSC2BP480G4R5,https://kakaku.com/item/K0000635480/,1,480.0,550.0,470.0,38280.0
415,トランセンド SSD370 TS1TSSD370S,https://kakaku.com/item/K0000773288/,1,1000.0,560.0,460.0,40980.0
416,インテル Optane SSD 900P SSDPED1D480GAX1,https://kakaku.com/item/K0001106128/,1,480.0,2500.0,2000.0,71599.0
417,インテル Optane SSD 905P SSDPE21D480GAM3,https://kakaku.com/item/K0001062297/,1,480.0,2600.0,2200.0,77936.0
418,サムスン X5 MU-PB2T0B/IT,https://kakaku.com/item/K0001084257/,1,2048.0,2800.0,2300.0,152918.0
419,IBM 43W7722,https://kakaku.com/item/K0000353598/,1,50.0,80.0,50.0,156744.0
420,IBM 46M0877,https://kakaku.com/item/K0000353601/,1,160.0,754.0,635.0,1078000.0
421,J&A Information LEVEN JS300 SSD JS300SSD120GB,https://kakaku.com/item/K0001025649/,1,120.0,560.0,410.0,2256.0
422,addlink S20 ad120GBS20S3S,https://kakaku.com/item/K0001217878/,1,120.0,510.0,400.0,2480.0
423,HI-DISC HDEXSSD120GPM10TD,https://kakaku.com/item/K0001055857/,1,120.0,400.0,300.0,3180.0
424,KINGMAX KM240GSMV32,https://kakaku.com/item/K0001043870/,1,240.0,500.0,410.0,3339.0
425,エレコム ESD-EC0120GRD [レッド],https://kakaku.com/item/K0001038559/,1,120.0,410.0,400.0,3480.0
426,SANDISK X600 SD9SN8W-128G-1122,https://kakaku.com/item/K0001028342/,1,128.0,530.0,490.0,3535.0
427,トランセンド TS128GMTS830S,https://kakaku.com/item/K0001133995/,1,128.0,560.0,520.0,3580.0
428,トランセンド TS128GMTS430S,https://kakaku.com/item/K0001133992/,1,128.0,560.0,500.0,3780.0
429,addlink S20 ad256GBS20S3S,https://kakaku.com/item/K0001217879/,1,256.0,510.0,400.0,3980.0
430,トランセンド TS128GMSA230S,https://kakaku.com/item/K0001121788/,1,128.0,550.0,400.0,4020.0
431,ADATA Ultimate SU800 M.2 2280 ASU800NS38-128GT-C,https://kakaku.com/item/K0000921327/,1,128.0,560.0,300.0,4050.0
432,トランセンド TS64GMTS600,https://kakaku.com/item/K0000669341/,1,64.0,560.0,310.0,4138.0
433,キングストン UV500 SSD SUV500M8/120G,https://kakaku.com/item/K0001051556/,1,120.0,520.0,320.0,4231.0
434,エレコム ESD-JEC0240GBK [ブラック],https://kakaku.com/item/K0001082290/,1,240.0,350.0,350.0,4280.0
435,バッファロー SSD-PM240U3A-S [シルバー],https://kakaku.com/item/K0000959498/,1,240.0,421.6,370.0,4318.0
436,CFD CSSD-S6O240CG3VP,https://kakaku.com/item/K0001048911/,1,240.0,550.0,530.0,4352.0
437,バッファロー SSD-PL240U3-BK,https://kakaku.com/item/K0000961671/,1,240.0,340.0,320.0,4418.0
438,Colorful SL300 160G PINK Limited Edition [PINK],https://kakaku.com/item/K0001043015/,1,160.0,530.0,450.0,4488.0
439,トランセンド TS120GESD240C [シルバー],https://kakaku.com/item/K0001160385/,1,120.0,520.0,460.0,4980.0
440,トランセンド TS256GMTS832S,https://kakaku.com/item/K0001211725/,1,256.0,530.0,400.0,4980.0
441,PLEXTOR S3C PX-256S3C,https://kakaku.com/item/K0000972288/,1,256.0,550.0,510.0,5075.0
444,サムスン 860 EVO M.2 MZ-N6E250B/IT,https://kakaku.com/item/K0001027998/,1,250.0,550.0,520.0,6511.0
446,トランセンド TS240GESD230C [ブラック],https://kakaku.com/item/K0001127440/,1,240.0,520.0,460.0,6850.0
447,ADATA Ultimate SU800 ASU800SS-256GT-C,https://kakaku.com/item/K0000903568/,1,256.0,560.0,520.0,7020.0
448,SUPER TALENT FE8064MD2D,https://kakaku.com/item/K0000685153/,1,64.0,110.0,95.0,7480.0
449,AGI AGI640G06AI138,https://kakaku.com/item/K0001051708/,1,640.0,533.0,476.0,7570.0
450,エレコム ESD-EF0250GBK [ブラック],https://kakaku.com/item/K0001188702/,1,250.0,430.0,400.0,7678.0
